,sha,author,filename,status,pr_review_count
304020,6e3f34a5d7f6c2c320ef2bf683d2b7adbf198f15,nornagon,src/types/AmmunitionType.svelte,modified,0
299827,6bcad2e48143222bb0142d4889066ea83ef5f364,amorey,modules/dashboard/internal/cluster-api/health-monitor.go,modified,0
304824,2f90e31a1a56f97b5a577790be8f189886598c7b,Zhangyanbo,diffevo/optimizer.py,modified,0
299614,441ccafcf228b0f05a8087b2197c642ba48ee6eb,alexrodl,.gitignore,modified,0
299150,35557641e07203804ac5917d1f80ff1017cc8016,agup006,README.md,modified,0
295678,4fa4b420506b71428d9d3dc97d7cc1e210cf201a,yiheng-wang-nv,hf_models/ct_chat/metadata.json,modified,0
295733,c5199e54513e9a889b1ea1f8990a2fddfecdc599,dongaba,test/functions/tverrec_functions.Test.ps1,added,0
295813,2569643f9a1bc5a79eade12125f2adbdac71aac0,volkov,src/mcp_atlassian/jira/issues.py,modified,0
296526,76c91cc52229f93a6d2822e456f1e3f8910e9de3,narenaryan,README.md,modified,0
296545,5ec79b171ec36efa37a80096a47eaf3a66013b90,mihneadb,README.md,modified,0
296899,b2cdc971acfc16d68bc92e8f54ef82c0752abde3,pmatheus,README.md,modified,0
296903,de9d81af5a3a75d59685e5ba47529e2d0dc05b6f,superman32432432,.github/workflows/ci.yml,modified,0
297686,69181d5ee92cb0bedd8e9918e9e50fa588c5daf5,DanielLavie,pkg/network/protocols/http/statkeeper.go,modified,0
297697,452859ec856ea78a8e58e24e5447f039d4984827,makseq,README.md,modified,0
297775,ab8de7bbbbb6d9eb5b74dabde965e2c51f2d9223,osori,README.md,modified,0
298480,70988f7810caf766c9e7625ab1a92a0753d123a2,timkindberg,index.d.ts,added,0
298486,93a7d11cccd6fd7e622596c2ae8ee6baca37aac9,mnencia,api/v1/generic_funcs.go,modified,0
298512,375c7e81ee715d17ff0eff669c0aa9d35cd6e6eb,jdesboeufs,addok/helpers/collectors.py,modified,0
298520,7a8e6c7f6f7b43af7cf7fa403441895d779374c8,zizixcm,frontend/src/app/pricing/page.tsx,modified,0
299146,c9fcfa1ea448bedcfa43baf73fbb128a78f014b6,fernando-duarte,pandas_datareader/compat/__init__.py,modified,0
299310,4722aca718bc1654e9f7db88549183aa2d1b1e35,tony-pitchblack,examples/zed_oc_control_example.cpp,modified,0
304894,b8cdbf0d74223f0aee09cb8776a183789fc19838,cvt8,.gitignore,modified,0
304977,be2070efe70c12bbadcb6ca3ae17cbedf158a3bd,atomantic,README.md,modified,0
304989,6c5b6dd92bb837a6ac449cc6929a0613d153a8e5,GITHUBFULLNAME,README.md,modified,0
310338,dbe9d937382dc5db435a55516de9881263028ff9,katty0324,lib/gruff/line.rb,modified,0
310339,4c1d72359b42b4d18256fbddcda6f64d5c2eafb7,Watson1978,lib/gruff/line.rb,modified,0
310881,d001deb79b85d293dab296ae912bdf03d9ec4dfc,popstas,src/actions/startViewer.js,modified,0
311297,4ae5b67093fcbcbb4815625f9354639ef4df9713,incognitojam,system/ui/lib/application.py,modified,0
311440,a5041134a9e0170f0e2380aa2264c401443efb45,TTPlanetPig,README.md,modified,0
311492,847b88d5ecc0d449b976a552f68af38eec8e561b,motemotech,circuits/scripts/build/build_dsc_circuits.sh,modified,0
311820,936579de3c8231e9ea0989f5626638ab04c5bcb9,ericnakagawa,app/App.tsx,modified,0
312056,82a699e786cbacde746ec562764a74ac9bd2a4c9,yuyou-dev,README.md,modified,0
312083,0c642cbfce59ed46104ec3a48f7bbe35172ed7e0,yamaguchi1024,src/exo/rewrite/approximation.py,modified,0
312254,4c82863897e33da114313507c2437a7a31d88d0b,philippthun,lib/cloud_controller/config.rb,modified,0
312277,2605a0d9159784bf2ac0bf90af0791487eca0ab2,leonteale,Utilities/dehashed.py,modified,0
312506,511184b6729605a2836c665e48d81a3dd28e180f,vukosim,textaugment/eda.py,modified,0
312595,6a03b8f8befdfedec6ce02dac3be8cdf03324795,J2-D2-3PO,docs/docs/guides/core-types/leaderboards.md,modified,0
313196,423396d2023f4deb453652305fbb10aa43bc16b1,tonymeehan,README.md,modified,0
313390,156404ba053e05dd5cba507ffe2dfe837ee46885,yeasy,01_history/bitcoin.md,modified,0
310298,282c8ebfae215234c1d9bb52e6a7b014e07bf4be,OrkoHunter,README.md,modified,0
310029,a60ad9f27750f85c01dd4a058a4987d63c246043,lordmauve,.github/workflows/test.yml,modified,0
309780,7c89dde205c03e953388d7d177f958506a63b003,ChrisJStone,README.md,modified,0
309547,e53f0127fb24e30a526b7c42b2dac5f6ba6c6fd5,MartinsOnuoha,public/links.json,added,0
305032,af07a77b74e1928a62d5b9d142f5c05a5216b9f0,mikelow,src/main/components/seq/SeqTrack.h,modified,0
305429,6a7824cc0f04848a36fd16ca3a4a28a7c967cb65,juanfranblanco,README.md,modified,0
305915,d93eb90fcdc62b3eb184763bb58faff8acefca24,AliAsadi,presentation/src/main/kotlin/com/aliasadi/clean/navigation/Page.kt,modified,0
306105,0facba4f6f40cc676b51601e5501230ca958bc00,cwuom,app/src/main/java/moe/ono/lifecycle/Parasitics.java,modified,0
306168,e606fd09180636fa00712f292e85850d449dd545,teem5,Docs/kr/Core/Client.md,added,0
306518,043f7a5002c3ae02368c628e9ac4795de9348921,yeldarby,docs/workflows/modes_of_running.md,modified,0
306629,ee16048fc28c7bbc6000e22a8ed42a1aaf936ae6,PierreGode,README.md,modified,0
313653,50d5d22295637beffd409870c5ead4377ab697d9,roryaronson,app/views/layouts/dashboard.html.erb,modified,0
307022,0722202aebb155116700f39681a58d2739145f47,vegasbrianc,LICENSE,added,0
308234,6c95c7fa3d6271d14b919aef3ee49d9876c394a1,smat-dev,jinni/config_system.py,modified,0
308333,dbb54970e56d35f22d28f0757ac54da0a73e07e0,ricktu288,src/core/sceneObjs/glass/CustomGlass.js,modified,0
308369,d7c796e95ba417370674e6d0da1081b8a404b558,abuzuhri,README.md,modified,0
308437,5ce6686dd1afe331b8b61c3d85474f20dfc9305e,hanson-openai,codex-cli/src/utils/get-diff.ts,modified,0
308584,1d82d6173a59ec528a2adf6d50d2cc859d1492cf,felixge,contrib/README.md,modified,0
309179,918e78d6c16c1142c099c2eb83d6944c5591c023,samuelgm-openai,project/nanoeval/nanoeval/evaluation.py,modified,0
309308,6bc78f5371c78b7dec86b8daf44e510d090c8e0f,pu2clr,src/SI4735.cpp,modified,0
308102,4474ec10f699da4a5a8608825748bd03f598865f,sonkatalon,README.md,modified,0
255056,afa3c70be440747051aec3a162df53d6d45155fd,eepMoody,data/v2/green-ronin/tdcs/CharacterClass.json,added,0
255042,99881a444ad864d4c9fa0ae91620954dae07bf46,mangiucugna,src/json_repair/json_repair.py,modified,0
254972,40e5ac7881f65d774e2c39e3529b8f0829508bda,PerfectSlayer,.github/workflows/README.md,modified,0
221658,778c36b19c001c2593a53fb7e68f8d545e264bef,malfet,.circleci/scripts/trigger_azure_pipeline.py,removed,0
221726,34bed218daced7b588f0333f091584c562c46676,ttarsi,contracts/avs/foundry.toml,modified,0
221848,1058940cd7720a134b3d04bc82ec3958925fa021,xpinjection,src/test/java/com/xpinjection/library/adaptors/api/AbstractApiTest.java,modified,0
221868,e6ad5464b183fe068f02b08d7a5bae21342b032c,Benjamin Sandén,website/docs/intro.md,modified,0
221872,1217eecdbdbe16b91222f106c5953f1c45e4ca8c,msoedov,docs/getting_started.md,modified,0
221878,d8e480d1e95c76e4122faa24935207c815def26d,fgmacedo,statemachine/statemachine.py,modified,0
528478,a3087c2958122f85ff94ae3ccb99db789f8d450e,dsp-ant,schema/draft/schema.json,modified,0
221954,06fff6e9bfb062631fa3d6dfb0eefeeda1ce3d71,puncsky,README.md,modified,0
222002,a0ec88b10ddcab0f1472253e636f743d414a86f8,Jameswlepage,includes/Core/McpProxyRoutes.php,modified,0
222003,83a30f862fbcdc806244eca1845e34c08e8da7bd,alexanderjeurissen,.github/workflows/python-tests.yml,added,0
222017,2f0a3c64d6a5ec64443fc92b0e19a431815156b1,joamag,CHANGELOG.md,modified,0
222414,04af2dc72fefb6c6d2e5039deff937210cd20a7e,atupem,packages/bytebot-ui/.env.example,modified,0
222581,f1935cccaec99380cfede8757b4951ae348404fd,jkroepke,internal/openvpn/main.go,modified,0
222590,b4a3f51a9332bc85c50ec92b7466aac674376970,slarson,.github/workflows/ci-build.yml,modified,0
222699,d6602e3e6303276c3812875e2b43ad01b8b9884b,dwwoelfel,client/packages/core/src/store.js,modified,0
221529,dbf40854708ff857796ea33bfcb73ec4ba8c14f2,logiscapedev,src/Server/ServerSession.php,modified,0
222975,ee3a7f254f48854e2551192367ab3df87f569e60,cghsystems,internal/controller/dynamic_resource_request_controller.go,modified,0
221499,a903821b02f3cf69dc3bc7c91eff4a77af90dabe,pablo-mayrgundter,cypress/e2e/versions-100/save-imported-model.cy.js,modified,0
221092,8bdd00b0ffc9c74998b3780a93f3bc5b98c1073e,janbjorge,README.md,modified,0
219540,0742fdfeb2d31678d9a1a796bcf69a14a12891c7,Goro2030,src/crypto/hex_base.cpp,modified,0
219545,14f3bf7f4f41f74bf61b3b3827c3408839785554,arran4,README.md,modified,0
219576,76857cb011c2183918a65396e81958e94b8ec1fb,halduaij,gym_anm/__init__.py,modified,0
219596,bde85e8451a15db20376134f79f922ad6d53fd41,mehah,src/CMakeLists.txt,modified,0
219626,174194c94664b5fb901ed67f277ec42d9d895db2,Bekacru,packages/better-auth/src/api/rate-limiter/rate-limiter.test.ts,modified,0
219629,92df263357de4498aac235d17db119eeeabc77d9,drewstone,pallets/services/src/tests/jobs.rs,modified,0
220025,6cca99767591f4cd1fee413231ded504a9f0a810,lukeshay,eval_group.sh,added,0
220351,2b02a34db9331887bb87da0b6b027461b8d730d1,yohei-kobashi,README.md,modified,0
220482,9e410c00faa0a1bc8d3b6f2f57632d8791d13921,akshayurankar48,admin/index.php,modified,0
220484,416251b172a2c3c34ee9fc08afb85c888ea341f4,Akshay Urankar,admin/index.php,modified,0
220564,94ebb7c378d647b046685902b24af0b09d16836a,heavy-d,web/src/components/chat/ChatTheme.tsx,added,0
220833,319005aaf3a6eba7bf0cf8daa1a7c6d5d1198212,bahaamohy,wordpress-plugin/pdfjs-viewer/css/pdfjs-viewer.css,added,0
220836,cfca4a2a0116d7af9ca2a92c479455d6e75fb2ce,djwhitt,src/config.ts,modified,0
221028,204b27da2419911a8fad246b1d0bb0582e81029a,jonhadfield,util_test.go,added,0
221089,03ab1acfdea9dd33aad8271bbb607544f23c1d56,kern,package.json,modified,0
221106,ad4f05e0bd93e0372148a6ed931f2241a482a6e4,softmarshmallow,README.md,modified,0
223041,10c53a55c5a375c2e7a2eca0aec92ea01a1c167b,demchenkoalex,packages/cross_cache/test/cross_cache_test.dart,modified,0
223264,6be1afc1505def24b8d4b993d1df0f731ed9c6c9,eee-Andrew,SampleCode-V5/android-sdk-v5-uxsdk/src/main/java/dji/v5/ux/core/widget/laserrange/LaserRangeWidget.kt,added,0
223538,dfd4f76e5849f33a9a303a1b2007f0d379fe42b7,imgntn,remote-control.html,modified,0
226370,420031fbc50a649fcfcc96d3df63368ac7debd41,hetrixtools,README.md,modified,0
226477,3f48879dbc6617eb72fe373568f4ea0026f2d44f,moose-code,internal_docs/EventFetchers.md,modified,0
226528,f7af4eac2a73afe291421d7986d8d9052188f6ad,PotatoOfDoom,Config.md,modified,0
226862,e5b1612ac6dacdee9caaaa9ee14bd6d493f80bb7,roeniss,.gitignore,modified,0
227475,22f2e53633e402861fdd14b2d4035ba56f2ea96a,thomasloupe,Slackord/Classes/Reconstruct.cs,modified,0
227956,efdd6fed2504848f4b5f58c2b9c5f7229b17d12a,CamDavidsonPilon,pioreactor/actions/od_blank.py,modified,0
228003,896ab79a5209d5a2ae93255043b4e6870b81062c,Ulthran,sunbeam/scripts/run.py,modified,0
228208,2e478af7d390bdafe4f69bd2685da65c3956c318,ozantunca,src/utils/generateProcessor.ts,modified,0
228365,a43b26d35e944fa6b3c6661bcd990e4f5c00b3aa,hhuangwx,README.rst,modified,0
228451,233925a05bbbd71e98c74c7b4c802485a7a650a9,rmcdaniel,src/Auth/SignatureAuthenticator.php,modified,0
228521,ab7f2ba42e438dd4cb87c9d56dc9c5cae0f4a67b,camathieu,changelog/1.3.6,modified,0
228530,58eddf85fd7c804bd2e01732e38f9623f64ad133,jeremyfowers,src/lemonade/tools/server/static/styles.css,modified,0
228612,5629123032d731d5b539b6c75fb14a024df4b8d2,alfurka,README.md,modified,0
228614,98a440c3495a317fcbb575068e0939cb29eb9ace,Nativu5,app/server/chat.py,modified,0
228717,b1eb2b5495e86ff547d1136ee6afd3774b378ab2,0x4D31,galah/service.go,modified,0
226360,3f0958103782c309813392488cb2f86235f76c48,polterguy,plugins/magic.lambda.io/magic.lambda.io/helpers/Utilities.cs,modified,0
226280,573984d2491ea0a44d88476d02d735d355b1e11c,jonedmiston,Rock.JavaScript.Obsidian/Framework/FieldTypes/phoneNumberFieldComponents.ts,modified,0
226277,fdd7ddb8d444ee676ee7620d151eb7e6f9e6a862,arronjukas,README.md,modified,0
226253,b780a712a3d8744993a0d93400a316742fbf6155,cugu,app/database/testdata.go,modified,0
223640,61164a351dda90f5873df2f749d0283832b32c73,ItayTheDar,docs/guards.md,added,0
223928,83f0bd76917bd7f675b4b367ebccab235a2d1457,infosecB,src/pyloobins/cli.py,modified,0
223997,dc4eebc0a502d154267d2ed08b341ee205eb1102,zhw2590582,CHANGELOG_CN.md,modified,0
224017,1c6118d713b227c1c0ced6cb773494f6d93a90b5,thim81,test/stub/http.jest.js,added,0
224065,219f9235fcdf3b5033edf1f2e271f4e4526d00e3,Kaljurand,app/build.gradle,modified,0
224889,cca85d67cccdafca4425e2e08f9f3d70e2c42b77,abduld,max/entrypoints/cli/metrics.py,modified,0
224891,85ba71751060cf1a55cf9c6e8f8fca70f4ff1802,osterman,internal/exec/terraform_utils.go,modified,0
219425,a4dd6bea4d67b4c102c638a62ac0339b4563c437,opcode81,src/solidlsp/language_servers/clangd_language_server.py,modified,0
224974,bfc051ac5421dbde2cfa4ac3e3f889417fdb12b1,Sumukh,.github/workflows/flask-pytest.yml,modified,0
225008,f79d39346067d628c0434cca2c806bb4e884a8e8,jaredsburrows,app/build.gradle.kts,modified,0
225226,aadf302cbe06027f3f1bf4bae2e1ac736dd10391,jslee02,python/tests/unit/collision/test_collision.py,modified,0
225368,6c212326089f0296e77fee5272075180eb1ed0a0,elazarg,.github/workflows/build.yml,modified,0
225620,fcf8781f63a640fd5d7a6b54706849a8ebf7e4ef,camUrban,make_installer.iss,modified,0
226193,5709419839a0c655ef4004b8eb2a8c42c37aae2f,kirederik,cmd/main.go,modified,0
226243,320f84b468d9d57356e545fadbeea586235930ab,Kuan-Lun,README.md,modified,0
226244,12cabd266ce72d2eb8272d9302b7e2cd3d54ee0d,gwaldron,src/rocky/URI.cpp,modified,0
224987,b73a689262836890b696014f3604e61514357844,StephenDev0,StikJIT/Utilities/Security.swift,modified,0
229037,2ab33392c6655b2fb8a004ea87162b0bca2f9527,zurawiki,src/util.rs,modified,0
219419,d7c494b86d0c142e8436aa93ebe8560afd747ea2,cablehead,src/panels/meta.tsx,modified,0
219051,686fd8c1da88bd6b6223a03e622827c112340948,Jhalaas,README.md,modified,0
214846,64a861bc427429255f51cfcf7c6cf1ecac101c3f,sebastienheyd,phpunit.xml,modified,0
214896,4c3d070699d401b99e4a6f91ce45b050a4e7ee5d,DannyMac180,src/meta_agent/cli/main.py,modified,0
214977,9f2fed9ee24e4318caa55f3671014e28eafd4203,hughcrt,packages/frontend/pages/logs/index.tsx,modified,0
215118,94941d9577a638fc68e2ca9097d626e07e7c4a26,puemos,AGENTS.md,added,0
215137,4f1c7c5096baf1722d6e67ccbd18cf6b4fbbbb8d,JeanMeijer,packages/api/src/providers/microsoft-calendar/utils.ts,modified,0
215159,6ad60eda0f45735dcc3ef9f230612f98c8733c93,tonylampada,roboflow/adapters/rfapi.py,modified,0
215202,36337a2aac7582a8d5066065872ff8691174b2ce,VerisimilitudeX,docs/Development_Environment.md,modified,0
215206,97ec377af1e6511e215f79b497fb7dc335c691c4,smorimoto,_config.yml,removed,0
215262,632f03d072ab096dcfc753d6462c985f6f21ab4b,MihanEntalpo,README.md,modified,0
215263,214865f70215ce3b9bffec5f5d3451dd8f6924f4,dungbanguyen,README.md,modified,0
215287,30ed2260037193fb8cd5d0d0106aada265ae8906,sserrata,packages/docusaurus-theme-openapi-docs/src/theme/DocCard/index.tsx,added,0
215378,b8ad1c51fbe10d18177ca5d1853750ee409f5f71,binarybaron,AGENT.md,added,0
215395,eeed0011eb5016c889911f55223597a7f3e2d7e9,theosanderson,taxonium_component/index.html,modified,0
215451,7441fa12ba1f907f58527516be053eda84861118,geohot,test/unit/test_helpers.py,modified,0
215491,4ab4b3aba875b2bfcc8b9902cb2ea2d40c5c1e26,phellipeandrade,README.md,modified,0
214678,ed815a470950b6355bdf1130d6ccd93de7d148a1,michelp,templates/tests/test_examples_header.sql,modified,0
215498,238f9c5db771f91d81768559e44207b3a02cdcab,darkogj,src/integrations/misc/__tests__/read-lines.spec.ts,modified,0
214620,07597610ca29f83d353d6e9b55344ed8effb57e7,ardov,src/4-features/bulkActions/fillGoals/ui/GoalsProgress.tsx,modified,0
214507,19f67377dd76aeda36a495ca3c258d129391c2b5,joewandy,LICENSE.txt,modified,0
213910,91af4e8fb8c9a0d08467f57ecd7b025147a911c2,coj337,Subdominator.Tests/FingerprintTests.cs,modified,0
213913,05c4622dd9322b87869ea346f0a610c8afcd2151,Chemaclass,src/php/Compiler/Domain/Analyzer/Environment/GlobalEnvironment.php,modified,0
213926,c27097d730453aaea6d0705b6cebb76a112e0af6,simonw,README.md,modified,0
213995,7e5ebec0298ba494b92655d9e365bbc31b40037a,ikamensh,examples/issue106_proof.py,added,0
213997,a4251a9d848a2110f685e099c912f6848429fa5a,Igor Macedo Quintanilha,spring-kafka-docs/src/main/antora/modules/ROOT/pages/kafka/micrometer.adoc,modified,0
214015,36a068f611c4cc0721a3bfff45dd65a1c48e73f2,rbjarnason,webApps/client/rollup.config.js,modified,0
214096,13ff8f3fe7f589074f157efc984ac396af807c2f,QuinnDamerell,linux_host/config.py,modified,0
214297,ff2f682b725be6a1cb215e26af6141582eb55251,CX330Blake,Malware-Techniques/Payload-Staging/web_server/build.zig,modified,0
214356,bfe9bdc37d2055ebbae00bf35ba7e18c94e6ea54,ChristopheZhao,README.md,modified,0
214366,c97edfbe62a3e63020f14a29317fa42a5adbc985,philz,webui/src/web-components/mobile-shell.ts,modified,0
214368,2866644d2d2dde6faf54fc8a098ec61733078fa9,catatsuy,nginx-build.go,modified,0
214369,79efa9cce8ecadabdf472a5fa9e62c72186fca41,SpikeViper,Valour/Client/Components/Menus/Modals/Planets/Edit/EditPlanetUsersComponent.razor,modified,0
214400,6f00304d783d602482e4f39403af4f30a05489b6,usulkies,bitnami/argo-workflows/templates/server/ingress.yaml,modified,0
214456,2dbe8571ed03ff5cb585c351fbab456155eccadc,tuanpb99,README.md,modified,0
214482,204cb5e6693d36b9e9ba232dfb6350569311484c,wickedyoda,CHANGELOG.md,modified,0
214589,6f772512052e802dc48c2accf8a4372e69170dd7,joshuafuller,NaturalResourcesCanada/naturalresourcescanada_cbmt.xml,added,0
215520,443f4369f924062eb1fc2c33a4500fbe6ab291ce,e5l,ktor-client/ktor-client-core/jvm/src/io/ktor/client/plugins/cache/storage/FileCacheStorage.kt,modified,0
215629,6c6f8ab88ffea5d1bd2d57827459d90ff1a2c649,sapireli,airprint_bridge.sh,modified,0
215848,2445c92d3948f486956a8b186af744e5b12dfa1a,simba-git,src/enrichmcp/cache/__init__.py,modified,0
217750,b46322b4ffffdb2e128516173f926a359164beab,jniebuhr,web/src/pages/ProfileList/index.jsx,modified,0
217811,417a9ab0a1a631e91577aa922fd08991650dd0ce,dkrivoruchko,mjpeg/src/main/java/info/dvkr/screenstream/mjpeg/internal/MjpegNetInterface.kt,modified,0
217895,d782f0a937994867cf73b35d71a2f99a04f6fab5,tomquist,README.md,modified,0
217956,8d09a76d14b2294312844e9d22dfbe20080b87d0,ocavue,packages/core/src/commands/toggle-wrap.ts,modified,0
218073,2db9ee459de92a5b5afa6e333a3adbda9f580148,brayniac,.cargo/config.toml,added,0
218227,814eefb2843d234a7c7d1a823c04f711c80603c9,PhilinTv,src/Propel/Runtime/Connection/PdoConnection.php,modified,0
218229,886a124faed8f0ea537e5e93761488de1387f374,badtuxx,internal/k8s/k8s.go,modified,0
218230,1890bd435de75b11eb24d09d68f95cfddb22412f,tygent0,README.md,modified,0
218241,673a22fb63a1cfcae9ed3ab7f3f980e6f3c920b1,thorek1,src/MacroModelling.jl,modified,0
218248,3a892b6f82735c9ad8682444a43759dabcdaf01a,Sh0ckFR,dllmain.cpp,modified,0
218353,6848ecae954905121aec023b7906034e29346ccb,alexamiryan,StinglePhotos/src/main/java/org/stingle/photos/Db/Objects/StingleDbAlbum.java,modified,0
218397,4d36b07e5febee87907bcc6279035eaf4ef073cf,sandys,AGENTS.md,added,0
218398,61c56146525170ba352e5eb89139e0995382c269,thomasahle,README.md,modified,0
218893,d167a8fbd28d20cc5e7f11d1725efb048b5cbf3f,robertmartin8,AGENTS.md,added,0
219026,bf2e464e4299ef7f3f63814405ae3f49abc50658,BrianHung,Cargo.lock,modified,0
217587,d52b5a0697f1df0c7a2fe013eec6640f3d7e5842,gvozdvmozgu,Cargo.lock,modified,0
217551,d3e4912c8157836a0ebfd69fcb3c7c0916e4a431,developersdigest,README.md,modified,0
217185,955d5a71617183841891230be7e0c2f2f18d21a2,flossypurse,internal/app/plugins/poll/poll.go,modified,0
217181,f5bbeb331e0e8ce3a4c26fd0a0a697e25c0a2699,jafioti,crates/luminal_metal/src/binary.rs,modified,0
215855,9716093368f3440f43c29f41fd6d4da53ad0192d,mtrojnar,helpers.c,modified,0
215957,84870b4e35b208e3a6c9040e4426b5df93d58ba7,ilyabo,docs/getting-started.md,modified,0
216187,7460dc921934e88b7f4d8dfc5eeed1c8dea757d9,benjamincrozat,app/Models/Post.php,modified,0
216576,027a0570e570363c6ca5ab52b5bcd0e93e9202aa,changkun,clipboard_linux.c,modified,0
216665,b8174cd1db7f187c1459c2353ec1ab180b1298c9,retrage,Makefile,modified,0
216677,e310ae1d4a9f09683432ad2f066f3982bb1105a3,PV-Bhat,CITATION.cff,added,0
216737,32fb24df5f62c20ee1c9b3af85cdcb30e5f64af7,andrewm4894,tests/test_dashboard.py,added,0
219415,e69437f602f42540e2308ab10edba256609081cf,evandempsey,.github/workflows/ci.yml,added,0
216738,950572458a007778f732c9927a7b705cec431b66,0xeb,snippet_manager/README.md,modified,0
216741,09e1f854d5adede8f6caa6e890a3ff424d0a7835,danielweinmann,packages/remix-forms/src/adapters/adapter.ts,modified,0
216842,7b06e755a5f697bcbe052fe1b5d764af66faebc4,klalafaryan,ray-operator/test/e2eautoscaler/raycluster_autoscaler_test.go,modified,0
216920,f3c682e82e7e1a126f95e9a130a499c51947c88a,ArnavAgrawal03,core/api.py,modified,0
216945,d890baede75c1ee335e503ee089e5b728d5de147,Lev0n82,src/lib/azure-keyvault-client.js,added,0
217064,bef50b4bdf982f47401515c41005dc6e60060ffc,munday-tech,CHANGELOG.md,modified,0
217099,f9f977d75346f6a3badecf1433fb735717fa9274,sledigabel,cmd/updateprs/updateprs_test.go,modified,0
217175,236c5503351eac86c2f1a8f9fd73ddc5b0c3b882,aipolabs-credentials,frontend/src/app/apps/[appName]/page.tsx,modified,0
216739,6127db3f5bc39921fe730a764095e08e487ed671,jscarle,src/LightResults/Result.cs,modified,0
